source,product,Brand_custom,Category_custom,Flavor_custom,Item_custom,name,date,status,sentiment,topic,notes,author,verified,vine,stars,pvotes,tvotes,title,text,image,video,reviewid,reviewlink,parent,statusdt,statustime,helpfulcount,commenttext,commentauthor,officialcomment,totalcomments,commentts,commentdatestring,inputtime
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",5/31/17,Not Assigned,Not Assigned,Not Assigned,,Danielle,TRUE,n/a,5,0,0,YUM!,"I ordered a case of these so I would have some to share with friends. My family loves these, and everyone who tries them thinks they are excellent.",No,No,R1W5PTIGMFVU0Z,https://www.amazon.com/review/R1W5PTIGMFVU0Z/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",5/20/17,Not Assigned,Not Assigned,Not Assigned,,Carrie B. Allen,TRUE,n/a,5,0,0,Best snack ever,Absolutely delish!,No,No,R2QLLJXD6EE3U0,https://www.amazon.com/review/R2QLLJXD6EE3U0/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",4/4/17,Not Assigned,Not Assigned,Not Assigned,,Paulette,TRUE,n/a,1,2,2,Love the chips though,Beware!!! While it clearly states there are 2 per pack in the product description the seller Zulera only had 1 per pack making these way overpriced.  I've contacted the seller.  We'll see if they fix this.  Love the chips though.,No,No,RRIHSHZ81VGS6,https://www.amazon.com/review/RRIHSHZ81VGS6/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",3/29/17,Not Assigned,Not Assigned,Not Assigned,,Amazon Customer,TRUE,n/a,1,0,0,???,Love these things BUT when I ordered I was under the assumption I would be receiving TWO packets because that is what the description states... however I only received one. Disappointing and annoying.,No,No,R1YBQEONB1VPR2,https://www.amazon.com/review/R1YBQEONB1VPR2/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",3/11/17,Not Assigned,Not Assigned,Not Assigned,,Chooliki,TRUE,n/a,3,0,0,Can't give a fair assessment,I thought I would be able to use them on everything. I instead gave them to a friend who did like them on her fruit and breakfast cereal of granola.,No,No,RVUA89W1UHHU1,https://www.amazon.com/review/RVUA89W1UHHU1/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",2/24/17,Not Assigned,Not Assigned,Not Assigned,,Magnolia Lynn,TRUE,n/a,2,1,1,Two Stars,They were very bland almost to the point they tasted stale.,No,No,R1G9V5ZA9U4DRN,https://www.amazon.com/review/R1G9V5ZA9U4DRN/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",1/14/17,Not Assigned,Not Assigned,Not Assigned,,trulove,TRUE,n/a,5,0,0,Good and Healthy,"Warning: So good you might get addicted, I am.",No,No,R1SAY410TY8JMD,https://www.amazon.com/review/R1SAY410TY8JMD/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",1/5/17,Not Assigned,Not Assigned,Not Assigned,,Cozette Brown,TRUE,n/a,5,1,1,These are the BEST coconut chips on the market,These are the BEST coconut chips on the market. Sweet and delightfully crunchy. No others have held a candle to this brand. I have only tried regular and salted caramel flavor. Both are fabulous!!,No,No,R3N1QNDLRDSPDK,https://www.amazon.com/review/R3N1QNDLRDSPDK/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",1/3/17,Not Assigned,Not Assigned,Not Assigned,,Amazon Customer,TRUE,n/a,5,0,0,Five Stars,Delicious!,No,No,R9BC6VOFJ2Y22,https://www.amazon.com/review/R9BC6VOFJ2Y22/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",1/3/17,Not Assigned,Not Assigned,Not Assigned,,Amazon Customer,TRUE,n/a,5,0,0,"Great product, average price",Took a couple days to arrive and were gone within the same amount of time. Will purchase again soon,No,No,R3LLWXDAZAKTC0,https://www.amazon.com/review/R3LLWXDAZAKTC0/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",12/18/16,Not Assigned,Not Assigned,Not Assigned,,Tiffany Mittelman,TRUE,n/a,4,0,0,Four Stars,So good but is a bit too overpriced for what you get.,No,No,R3H7VM1X1VSLB5,https://www.amazon.com/review/R3H7VM1X1VSLB5/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",12/4/16,Not Assigned,Not Assigned,Not Assigned,,Jake Rettenberger,TRUE,n/a,5,0,0,Five Stars,Dang coconuts are the best I have ever had. I love them and can't stop eating them._Ÿ’—,No,No,R3KR31FP02EEP6,https://www.amazon.com/review/R3KR31FP02EEP6/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",11/22/16,Not Assigned,Not Assigned,Not Assigned,,Charles,TRUE,n/a,5,0,0,Five Stars,Good.,No,No,R2YP1R33UEE0JU,https://www.amazon.com/review/R2YP1R33UEE0JU/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",11/18/16,Not Assigned,Not Assigned,Not Assigned,,Victoria,TRUE,n/a,3,1,1,OK,They're OK.,No,No,R11XTEF01GNEB2,https://www.amazon.com/review/R11XTEF01GNEB2/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",11/13/16,Not Assigned,Not Assigned,Not Assigned,,L. Porter,FALSE,n/a,5,0,0,Five Stars,"These things are beyond good.... it's ridiculous, actually. Buy them now!",No,No,R1OHFZ8BVFZ5D8,https://www.amazon.com/review/R1OHFZ8BVFZ5D8/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",11/9/16,Not Assigned,Not Assigned,Not Assigned,,SForsberg,TRUE,n/a,5,0,0,Terrific Treat,I love these coconut chips!  They are delicious!  They arrived very fast!I will definitely be ordering more of these from Dang!,No,No,R30TQCHDMUEOJA,https://www.amazon.com/review/R30TQCHDMUEOJA/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",10/15/16,Not Assigned,Not Assigned,Not Assigned,,Loree,TRUE,n/a,3,1,1,"They taste good, but they do not have a really strong ...","They taste good, but they do not have a really strong taste. They were fun to try, but I wouldn't pay that much again for the bag.",No,No,R2X6SN3THW4EE4,https://www.amazon.com/review/R2X6SN3THW4EE4/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",10/15/16,Not Assigned,Not Assigned,Not Assigned,,Angela Baek,TRUE,n/a,5,0,0,They have a nice crunchy texture and tastes very natural,I am addicted to these! They have a nice crunchy texture and tastes very natural. Definitely a must have snack.,No,No,R1NUQ24NZSPSNR,https://www.amazon.com/review/R1NUQ24NZSPSNR/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",10/1/16,Not Assigned,Not Assigned,Not Assigned,,huelskamp1,TRUE,n/a,5,0,0,Five Stars,yum yum yum,No,No,R1NG11L2F27EJQ,https://www.amazon.com/review/R1NG11L2F27EJQ/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",9/29/16,Not Assigned,Not Assigned,Not Assigned,,MomtherOfDragons,TRUE,n/a,3,0,0,the coconut is yummy but I definitely have to mix these with something to keep it from being too sweet.,"These are ok, the coconut is yummy but I definitely have to mix these with something to keep it from being too sweet.",No,No,R2E9IONZ1SG43M,https://www.amazon.com/review/R2E9IONZ1SG43M/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",9/11/16,Not Assigned,Not Assigned,Not Assigned,,Lena S,FALSE,n/a,5,0,0,So Tasty!,"A friend gave me a bag to try...totally amazing! Crunchy, with a slightly salty chocolate taste. SOOO good! I can't wait to get my hands on another bag...and they don't leave me hungry at the end of the bag like other chips do.",No,No,R2VDYEN9FN8RKQ,https://www.amazon.com/review/R2VDYEN9FN8RKQ/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",9/7/16,Not Assigned,Not Assigned,Not Assigned,,Dr. Lynn Williams,TRUE,n/a,3,1,1,Three Stars,Did not realize it had sugar,No,No,R3MY9XBW6HZWLQ,https://www.amazon.com/review/R3MY9XBW6HZWLQ/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",9/1/16,Not Assigned,Not Assigned,Not Assigned,,JaniceP,TRUE,n/a,5,0,0,Five Stars,Excellent snack,No,No,RERARD0V7B5JN,https://www.amazon.com/review/RERARD0V7B5JN/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",8/22/16,Not Assigned,Not Assigned,Not Assigned,,Lindsey,TRUE,n/a,5,0,0,Best healthy snack and treat!!,These are so good. My new favorite healthy sweet treat. The salted caramel is AMAZING. Kinda pricy but worth it.,No,No,R2MFZS5PZGX24M,https://www.amazon.com/review/R2MFZS5PZGX24M/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",8/17/16,Not Assigned,Not Assigned,Not Assigned,,Tyler,TRUE,n/a,5,0,0,Mmm mmm good!,Absolutely delicious!!!love Amazon Prime and will definitely be ordering more!!,No,No,R2MPXMYVJFJ2NR,https://www.amazon.com/review/R2MPXMYVJFJ2NR/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",8/5/16,Not Assigned,Not Assigned,Not Assigned,,Found the Truth,TRUE,n/a,5,0,0,Five Stars,Great snack or salad topping.,No,No,R19VLE2Z7T7NJR,https://www.amazon.com/review/R19VLE2Z7T7NJR/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",7/22/16,Not Assigned,Not Assigned,Not Assigned,,Alice Underwood,TRUE,n/a,5,0,0,"Even better than the plain coconut version, and that's saying something",so incredibly delicious.,No,No,R33SIUQXX7JLU0,https://www.amazon.com/review/R33SIUQXX7JLU0/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",7/16/16,Not Assigned,Not Assigned,Not Assigned,,Amazon Customer,TRUE,n/a,5,0,0,Wonderful!,Such a delusions snack!  Love them!,No,No,R1Z0LS7HNKVC3,https://www.amazon.com/review/R1Z0LS7HNKVC3/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",6/21/16,Not Assigned,Not Assigned,Not Assigned,,Karla,FALSE,n/a,5,0,0,Yum,Dang these are good!,No,No,R1PT0O83FON2GM,https://www.amazon.com/review/R1PT0O83FON2GM/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",6/20/16,Not Assigned,Not Assigned,Not Assigned,,Samantha B Corbin Dafini,TRUE,n/a,5,0,0,Five Stars,These chips are unbelievable!,No,No,RC5XAMHK3N8LW,https://www.amazon.com/review/RC5XAMHK3N8LW/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",6/17/16,Not Assigned,Not Assigned,Not Assigned,,Outlaw Pirate,TRUE,n/a,5,0,0,Dang!!!!!!!! These are delicious!,Dang!!!!!!!! These are delicious! The brand name is perfect. I will order again soon and often. ;-),No,No,R3O3G2NJYM8E8Q,https://www.amazon.com/review/R3O3G2NJYM8E8Q/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",6/13/16,Not Assigned,Not Assigned,Not Assigned,,Amazon Customer,TRUE,n/a,5,0,0,Five Stars,I love it,No,No,R15QH13WXLO0MK,https://www.amazon.com/review/R15QH13WXLO0MK/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",6/8/16,Not Assigned,Not Assigned,Not Assigned,,Amazon Customer,TRUE,n/a,5,0,0,I loved,Item just as described. Thank you! I loved it,No,No,R1FI6D0XQ3835D,https://www.amazon.com/review/R1FI6D0XQ3835D/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",6/7/16,Not Assigned,Not Assigned,Not Assigned,,Ada,TRUE,n/a,5,0,0,One of the best Coconut Chips!,So good!,No,No,R23NFFJZ13ZQ8B,https://www.amazon.com/review/R23NFFJZ13ZQ8B/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",6/6/16,Not Assigned,Not Assigned,Not Assigned,,Al C,TRUE,n/a,5,0,0,Five Stars,Yum! Delicious.,No,No,R1Z8UUWASOAJXP,https://www.amazon.com/review/R1Z8UUWASOAJXP/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",6/2/16,Not Assigned,Not Assigned,Not Assigned,,Brittni Kristine,TRUE,n/a,5,0,0,Love!,I sent these to my friend as a gift and now him and his gf are fighting over them.,No,No,R2SMHEHQMPXR3L,https://www.amazon.com/review/R2SMHEHQMPXR3L/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",6/1/16,Not Assigned,Not Assigned,Not Assigned,,Erica Smith,TRUE,n/a,5,0,0,Delicious!,Seriously the best thing I've tasted! Definitely will be reordering these again. For someone that is not a fan of caramel the caramel sea salt was my favorite.,No,No,R25MO7Y3T3VLOP,https://www.amazon.com/review/R25MO7Y3T3VLOP/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",6/1/16,Not Assigned,Not Assigned,Not Assigned,,Ms M Brown,FALSE,n/a,5,0,0,This stuff was awesome! Despite the fact that it is absolutely tasty ...,"To put it mildly, I was stunned. This stuff was awesome! Despite the fact that it is absolutely tasty and delicious, it also left me satisfied kind of quickly. I have no way to really explain this. Given how much I liked them, I would have figured I would plow through them and finish them off in one go.",No,No,RF4OIQNHBLAVR,https://www.amazon.com/review/RF4OIQNHBLAVR/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",5/31/16,Not Assigned,Not Assigned,Not Assigned,,Wendy Valley,TRUE,n/a,5,0,0,Super snack!,These are the best snacks ever; however the cocoa ones were not to my taste!,No,No,R3G4AM4YXYCRLB,https://www.amazon.com/review/R3G4AM4YXYCRLB/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",5/16/16,Not Assigned,Not Assigned,Not Assigned,,Philip J.,TRUE,n/a,5,0,0,Five Stars,very pleased,No,No,R20O8WR58541R6,https://www.amazon.com/review/R20O8WR58541R6/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",5/12/16,Not Assigned,Not Assigned,Not Assigned,,Virginia L. Watkins,TRUE,n/a,1,1,1,Good topping but not for snack.,These will be good for topping desserts or sweet potatoes. I thought they were going to be like a snack so I was a little disappointed.,No,No,RS4CX98GWFCX6,https://www.amazon.com/review/RS4CX98GWFCX6/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B01N5UHFY5,Dang,Coconut Chips,Salted,"Dang Gluten Free Toasted Coconut Chips, Salted Cacao, 4 Count","Dang Gluten Free Toasted Coconut Chips, Chocolate Sea Salt, 2.82oz Bags, 2.82 Ounce (4 Count)",5/6/16,Not Assigned,Not Assigned,Not Assigned,,coalblack,TRUE,n/a,5,0,0,"Healthy, Crunchy, Tasty Coconut","Best Coconut Chips around.  I have tried other companies but Dang is superior.  This healthy treat is so crunchy and the fresh taste is out of this world.  I took some to my Chiropractor and she is hooked, so she will be ordering for herself now.  I have ordered several times and the packaging keeps the product fresh.  Delivered as promised everytime.  Thank you for offering this superior product.",No,No,R2E2EVZ0YE8JZE,https://www.amazon.com/review/R2E2EVZ0YE8JZE/ref=cm_cr_dp_title?ie=UTF8&ASIN=B01N5UHFY5,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
